,KEY,IS_BOX_INTERSECTING,IS_TIME_INTERSECTING,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,STATIONID,BEGIN_TIME_UTC,END_TIME_UTC,bucket_begin_time,bucket_end_time
495,2017/04/06/KLWX/KLWX20170406_213818_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:38:18,2017-04-06 21:43:28
496,2017/04/06/KLWX/KLWX20170406_214255_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:42:55,2017-04-06 21:48:05
497,2017/04/06/KLWX/KLWX20170406_214733_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:47:33,2017-04-06 21:52:43
498,2017/04/06/KLWX/KLWX20170406_215227_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:52:27,2017-04-06 21:57:37
499,2017/04/06/KLWX/KLWX20170406_215720_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 21:57:20,2017-04-06 22:02:30
500,2017/04/06/KLWX/KLWX20170406_220215_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:02:15,2017-04-06 22:07:25
501,2017/04/06/KLWX/KLWX20170406_220709_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:07:09,2017-04-06 22:12:19
502,2017/04/06/KLWX/KLWX20170406_221202_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:12:02,2017-04-06 22:17:12
503,2017/04/06/KLWX/KLWX20170406_221846_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:18:46,2017-04-06 22:23:56
504,2017/04/06/KLWX/KLWX20170406_222325_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:23:25,2017-04-06 22:28:35
505,2017/04/06/KLWX/KLWX20170406_222804_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:28:04,2017-04-06 22:33:14
506,2017/04/06/KLWX/KLWX20170406_223257_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:32:57,2017-04-06 22:38:07
507,2017/04/06/KLWX/KLWX20170406_223805_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:38:05,2017-04-06 22:43:15
508,2017/04/06/KLWX/KLWX20170406_224329_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:43:29,2017-04-06 22:48:39
509,2017/04/06/KLWX/KLWX20170406_224836_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:48:36,2017-04-06 22:53:46
510,2017/04/06/KLWX/KLWX20170406_225343_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:53:43,2017-04-06 22:58:53
511,2017/04/06/KLWX/KLWX20170406_225851_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 22:58:51,2017-04-06 23:04:01
512,2017/04/06/KLWX/KLWX20170406_230358_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:03:58,2017-04-06 23:09:08
513,2017/04/06/KLWX/KLWX20170406_230858_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:08:58,2017-04-06 23:14:08
514,2017/04/06/KLWX/KLWX20170406_231357_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:13:57,2017-04-06 23:19:07
515,2017/04/06/KLWX/KLWX20170406_231857_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:18:57,2017-04-06 23:24:07
516,2017/04/06/KLWX/KLWX20170406_232404_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:24:04,2017-04-06 23:29:14
517,2017/04/06/KLWX/KLWX20170406_232910_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:29:10,2017-04-06 23:34:20
518,2017/04/06/KLWX/KLWX20170406_233403_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:34:03,2017-04-06 23:39:13
519,2017/04/06/KLWX/KLWX20170406_233855_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:38:55,2017-04-06 23:44:05
520,2017/04/06/KLWX/KLWX20170406_234340_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:43:40,2017-04-06 23:48:50
521,2017/04/06/KLWX/KLWX20170406_234812_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:48:12,2017-04-06 23:53:22
522,2017/04/06/KLWX/KLWX20170406_235242_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:52:42,2017-04-06 23:57:52
523,2017/04/06/KLWX/KLWX20170406_235714_V06,1.0,0.0,39.66,-75.08,39.66,-75.08,KLWX,2017-04-06 19:07:00,2017-04-06 19:11:00,2017-04-06 23:57:14,2017-04-07 00:02:24
