,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
431,197106,15,1930,197106,15,1930,,10111242,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,41,FLORENCE,,15-JUN-71 19:30:00,CST,15-JUN-71 19:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,33.88,-79.78,,,,,PUB
432,197106,16,1245,197106,16,1245,,10111243,SOUTH CAROLINA,45,1971,June,Hail,C,75,ORANGEBURG,,16-JUN-71 12:45:00,CST,16-JUN-71 12:45:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,33.5,-81.08,,,,,PUB
433,197106,26,2146,197106,26,2146,,10111244,SOUTH CAROLINA,45,1971,June,Thunderstorm Wind,C,79,RICHLAND,,26-JUN-71 21:46:00,CST,26-JUN-71 21:46:00,0,0,0,0,0,0,,50.0,,,,,0.0,0,,,,,0,,,0,,,34.0,-81.08,,,,,PUB
434,197107,12,1433,197107,12,1433,,10111245,SOUTH CAROLINA,45,1971,July,Thunderstorm Wind,C,19,CHARLESTON,,12-JUL-71 14:33:00,CST,12-JUL-71 14:33:00,0,0,0,0,0,0,,50.0,,,,,0.0,0,,,,,0,,,0,,,32.88,-80.0,,,,,PUB
435,197107,19,1355,197107,19,1355,,10111246,SOUTH CAROLINA,45,1971,July,Thunderstorm Wind,C,77,PICKENS,,19-JUL-71 13:55:00,CST,19-JUL-71 13:55:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.88,-82.68,,,,,PUB
436,197109,12,1430,197109,12,1430,,10111249,SOUTH CAROLINA,45,1971,September,Tornado,C,85,SUMTER,,12-SEP-71 14:30:00,CST,12-SEP-71 14:30:00,0,0,0,0,2.5K,0,,0.0,,,,F1,1.0,60,,,,,0,,,0,,,33.83,-80.83,,,,,PUB
437,197109,11,56,197109,11,56,,10084731,OHIO,39,1971,September,Tornado,C,147,SENECA,,11-SEP-71 00:56:00,CST,11-SEP-71 00:56:00,0,0,0,0,25K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,41.22,-82.92,,,,,PUB
438,197110,13,1815,197110,13,1815,,10084732,OHIO,39,1971,October,Tornado,C,93,LORAIN,,13-OCT-71 18:15:00,CST,13-OCT-71 18:15:00,1,0,0,0,25K,0,,0.0,,,,F1,0.5,100,,,,,0,,,0,,,41.52,-82.02,,,,,PUB
439,197112,10,1312,197112,10,1312,,10084733,OHIO,39,1971,December,Thunderstorm Wind,C,113,MONTGOMERY,,10-DEC-71 13:12:00,CST,10-DEC-71 13:12:00,0,0,0,0,0,0,,67.0,,,,,0.0,0,,,,,0,,,0,,,39.88,-84.18,,,,,PUB
440,197106,2,2150,197106,2,2150,,10095685,OKLAHOMA,40,1971,June,Hail,C,109,OKLAHOMA,,02-JUN-71 21:50:00,CST,02-JUN-71 21:50:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,35.38,-97.58,,,,,PUB
441,197106,2,2150,197106,2,2150,,10095686,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,109,OKLAHOMA,,02-JUN-71 21:50:00,CST,02-JUN-71 21:50:00,0,0,0,0,0,0,,60.0,,,,,0.0,0,,,,,0,,,0,,,35.38,-97.58,,,,,PUB
442,197106,3,200,197106,3,200,,10095687,OKLAHOMA,40,1971,June,Thunderstorm Wind,C,17,CANADIAN,,03-JUN-71 02:00:00,CST,03-JUN-71 02:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.5,-98.0,,,,,PUB
443,197106,3,410,197106,3,410,,10095688,OKLAHOMA,40,1971,June,Hail,C,49,GARVIN,,03-JUN-71 04:10:00,CST,03-JUN-71 04:10:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,34.58,-97.4,,,,,PUB
444,197106,7,1730,197106,7,1730,,10095689,OKLAHOMA,40,1971,June,Hail,C,93,MAJOR,,07-JUN-71 17:30:00,CST,07-JUN-71 17:30:00,0,0,0,0,0,0,,3.0,,,,,0.0,0,,,,,0,,,0,,,36.38,-98.4,,,,,PUB
445,197106,7,1800,197106,7,1800,,10095690,OKLAHOMA,40,1971,June,Tornado,C,39,CUSTER,,07-JUN-71 18:00:00,CST,07-JUN-71 18:00:00,0,0,0,0,250K,0,,0.0,,,,F3,1.5,50,,,,,0,,,0,,,35.73,-98.77,,,,,PUB
446,197106,7,1800,197106,7,1800,,10095691,OKLAHOMA,40,1971,June,Hail,C,149,WASHITA,,07-JUN-71 18:00:00,CST,07-JUN-71 18:00:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,35.28,-99.0,,,,,PUB
447,197106,7,1805,197106,7,1805,,10095692,OKLAHOMA,40,1971,June,Hail,C,39,CUSTER,,07-JUN-71 18:05:00,CST,07-JUN-71 18:05:00,0,0,0,0,0,0,,1.0,,,,,0.0,0,,,,,0,,,0,,,35.78,-98.78,,,,,PUB
448,197105,10,1545,197105,10,1545,,10049536,MISSISSIPPI,28,1971,May,Hail,C,121,RANKIN,,10-MAY-71 15:45:00,CST,10-MAY-71 15:45:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,32.2,-90.0,,,,,PUB
449,197105,10,1550,197105,10,1550,,10049537,MISSISSIPPI,28,1971,May,Thunderstorm Wind,C,121,RANKIN,,10-MAY-71 15:50:00,CST,10-MAY-71 15:50:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,32.2,-90.08,,,,,PUB
450,197105,11,915,197105,11,915,,10049538,MISSISSIPPI,28,1971,May,Tornado,C,23,CLARKE,,11-MAY-71 09:15:00,CST,11-MAY-71 09:15:00,0,0,0,0,0K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,32.13,-88.78,,,,,PUB
451,197106,29,1545,197106,29,1545,,10049779,MISSISSIPPI,28,1971,June,Hail,C,127,SIMPSON,,29-JUN-71 15:45:00,CST,29-JUN-71 15:45:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,31.9,-89.78,,,,,PUB
452,197107,3,1350,197107,3,1350,,10049780,MISSISSIPPI,28,1971,July,Thunderstorm Wind,C,0,,,03-JUL-71 13:50:00,CST,03-JUL-71 13:50:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,30.38,-88.9,,,,,PUB
453,197107,6,1522,197107,6,1522,,10049781,MISSISSIPPI,28,1971,July,Thunderstorm Wind,C,71,LAFAYETTE,,06-JUL-71 15:22:00,CST,06-JUL-71 15:22:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.38,-89.5,,,,,PUB
454,197107,13,1600,197107,13,1600,,10049782,MISSISSIPPI,28,1971,July,Thunderstorm Wind,C,0,,,13-JUL-71 16:00:00,CST,13-JUL-71 16:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,30.38,-88.9,,,,,PUB
455,197107,16,1740,197107,16,1740,,10049784,MISSISSIPPI,28,1971,July,Thunderstorm Wind,C,51,HOLMES,,16-JUL-71 17:40:00,CST,16-JUL-71 17:40:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,33.08,-90.28,,,,,PUB
456,197107,16,1824,197107,16,1824,,10049785,MISSISSIPPI,28,1971,July,Thunderstorm Wind,C,51,HOLMES,,16-JUL-71 18:24:00,CST,16-JUL-71 18:24:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,33.08,-90.08,,,,,PUB
457,197107,16,2040,197107,16,2040,,10049786,MISSISSIPPI,28,1971,July,Thunderstorm Wind,C,163,YAZOO,,16-JUL-71 20:40:00,CST,16-JUL-71 20:40:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,32.78,-90.4,,,,,PUB
458,197105,7,1807,197105,7,1807,,10033748,KENTUCKY,21,1971,May,Hail,C,145,MCCRACKEN,,07-MAY-71 18:07:00,CST,07-MAY-71 18:07:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,37.08,-88.78,,,,,PUB
459,197105,7,1815,197105,7,1815,,10033749,KENTUCKY,21,1971,May,Hail,C,35,CALLOWAY,,07-MAY-71 18:15:00,CST,07-MAY-71 18:15:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,36.58,-88.28,,,,,PUB
460,197105,7,1830,197105,7,1830,,10033750,KENTUCKY,21,1971,May,Thunderstorm Wind,C,85,GRAYSON,,07-MAY-71 18:30:00,CST,07-MAY-71 18:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.5,-86.18,,,,,PUB
461,197105,7,1950,197105,7,1950,,10033751,KENTUCKY,21,1971,May,Hail,C,155,MARION,,07-MAY-71 19:50:00,CST,07-MAY-71 19:50:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,37.58,-85.4,,,,,PUB
462,197105,8,1900,197105,8,1900,,10033752,KENTUCKY,21,1971,May,Hail,C,53,CLINTON,,08-MAY-71 19:00:00,CST,08-MAY-71 19:00:00,0,0,0,0,0,0,,1.0,,,,,0.0,0,,,,,0,,,0,,,36.7,-85.08,,,,,PUB
463,197105,19,1350,197105,19,1350,,10033753,KENTUCKY,21,1971,May,Thunderstorm Wind,C,27,BRECKINRIDGE,,19-MAY-71 13:50:00,CST,19-MAY-71 13:50:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.88,-86.5,,,,,PUB
464,197105,19,1500,197105,19,1500,,10033754,KENTUCKY,21,1971,May,Thunderstorm Wind,C,185,OLDHAM,,19-MAY-71 15:00:00,CST,19-MAY-71 15:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,38.38,-85.58,,,,,PUB
465,197105,24,1735,197105,24,1735,,10033755,KENTUCKY,21,1971,May,Tornado,C,213,SIMPSON,,24-MAY-71 17:35:00,CST,24-MAY-71 17:35:00,0,0,0,0,2.5M,0,,0.0,,,,F2,15.1,100,,,,,0,,,0,,,36.65,-86.63,36.78,-86.42,,,PUB
466,197105,24,1735,197105,24,1735,,10033756,KENTUCKY,21,1971,May,Hail,C,213,SIMPSON,,24-MAY-71 17:35:00,CST,24-MAY-71 17:35:00,0,0,0,0,0,0,,1.25,,,,,0.0,0,,,,,0,,,0,,,36.7,-86.58,,,,,PUB
467,197105,24,1810,197105,24,1810,,10033757,KENTUCKY,21,1971,May,Thunderstorm Wind,C,9,BARREN,,24-MAY-71 18:10:00,CST,24-MAY-71 18:10:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.0,-85.9,,,,,PUB
468,197105,24,1820,197105,24,1820,,10033758,KENTUCKY,21,1971,May,Thunderstorm Wind,C,9,BARREN,,24-MAY-71 18:20:00,CST,24-MAY-71 18:20:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.08,-85.9,,,,,PUB
469,197105,24,1830,197105,24,1830,,10033759,KENTUCKY,21,1971,May,Thunderstorm Wind,C,99,HART,,24-MAY-71 18:30:00,CST,24-MAY-71 18:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.28,-85.9,,,,,PUB
470,197105,24,1900,197105,24,1900,,10033760,KENTUCKY,21,1971,May,Thunderstorm Wind,C,123,LARUE,,24-MAY-71 19:00:00,CST,24-MAY-71 19:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.58,-85.68,,,,,PUB
471,197105,24,2045,197105,24,2045,,10033762,KENTUCKY,21,1971,May,Thunderstorm Wind,C,111,JEFFERSON,,24-MAY-71 20:45:00,CST,24-MAY-71 20:45:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,38.2,-85.78,,,,,PUB
472,197105,24,2130,197105,24,2130,,10033763,KENTUCKY,21,1971,May,Thunderstorm Wind,C,211,SHELBY,,24-MAY-71 21:30:00,CST,24-MAY-71 21:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,38.28,-85.18,,,,,PUB
473,197106,6,1700,197106,6,1700,,10033764,KENTUCKY,21,1971,June,Thunderstorm Wind,C,227,WARREN,,06-JUN-71 17:00:00,CST,06-JUN-71 17:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.0,-86.4,,,,,PUB
474,197106,13,1725,197106,13,1725,,10033765,KENTUCKY,21,1971,June,Thunderstorm Wind,C,225,UNION,,13-JUN-71 17:25:00,CST,13-JUN-71 17:25:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.7,-87.9,,,,,PUB
475,197106,14,1500,197106,14,1500,,10033766,KENTUCKY,21,1971,June,Thunderstorm Wind,C,49,CLARK,,14-JUN-71 15:00:00,CST,14-JUN-71 15:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,38.08,-84.08,,,,,PUB
476,197106,15,1400,197106,15,1400,,10033767,KENTUCKY,21,1971,June,Thunderstorm Wind,C,0,,,15-JUN-71 14:00:00,CST,15-JUN-71 14:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,36.58,-85.78,,,,,PUB
477,197106,19,1415,197106,19,1415,,10033768,KENTUCKY,21,1971,June,Thunderstorm Wind,C,123,LARUE,,19-JUN-71 14:15:00,CST,19-JUN-71 14:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,37.58,-85.68,,,,,PUB
478,197108,16,1715,197108,16,1715,,10054351,MINNESOTA,27,1971,August,Thunderstorm Wind,C,71,KOOCHICHING,,16-AUG-71 17:15:00,CST,16-AUG-71 17:15:00,0,0,0,0,0,0,,61.0,,,,,0.0,0,,,,,0,,,0,,,48.58,-93.58,,,,,PUB
479,197108,17,1725,197108,17,1725,,10054352,MINNESOTA,27,1971,August,Hail,C,137,ST. LOUIS,,17-AUG-71 17:25:00,CST,17-AUG-71 17:25:00,0,0,0,0,0,0,,1.25,,,,,0.0,0,,,,,0,,,0,,,46.7,-92.28,,,,,PUB
480,197107,6,1700,197107,6,1700,,10089158,NORTH CAROLINA,37,1971,July,Thunderstorm Wind,C,85,HARNETT,,06-JUL-71 17:00:00,CST,06-JUL-71 17:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.28,-78.58,,,,,PUB
481,197107,8,1315,197107,8,1315,,10089159,NORTH CAROLINA,37,1971,July,Thunderstorm Wind,C,93,HOKE,,08-JUL-71 13:15:00,CST,08-JUL-71 13:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.0,-79.28,,,,,PUB
482,197107,10,1515,197107,10,1515,,10089161,NORTH CAROLINA,37,1971,July,Thunderstorm Wind,C,197,YADKIN,,10-JUL-71 15:15:00,CST,10-JUL-71 15:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,36.08,-80.58,,,,,PUB
483,197107,16,1400,197107,16,1400,,10089162,NORTH CAROLINA,37,1971,July,Thunderstorm Wind,C,15,BERTIE,,16-JUL-71 14:00:00,CST,16-JUL-71 14:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,36.0,-77.0,,,,,PUB
484,197107,20,1415,197107,20,1415,,10089163,NORTH CAROLINA,37,1971,July,Thunderstorm Wind,C,19,BRUNSWICK,,20-JUL-71 14:15:00,CST,20-JUL-71 14:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.0,-78.28,,,,,PUB
485,197107,21,230,197107,21,230,,10089164,NORTH CAROLINA,37,1971,July,Thunderstorm Wind,C,195,WILSON,,21-JUL-71 02:30:00,CST,21-JUL-71 02:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.7,-77.9,,,,,PUB
486,197107,27,1830,197107,27,1830,,10089165,NORTH CAROLINA,37,1971,July,Thunderstorm Wind,C,129,NEW HANOVER,,27-JUL-71 18:30:00,CST,27-JUL-71 18:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.28,-77.78,,,,,PUB
487,197108,22,1435,197108,22,1435,,10089166,NORTH CAROLINA,37,1971,August,Thunderstorm Wind,C,13,BEAUFORT,,22-AUG-71 14:35:00,CST,22-AUG-71 14:35:00,0,0,0,0,0,0,,52.0,,,,,0.0,0,,,,,0,,,0,,,35.5,-77.08,,,,,PUB
488,197101,25,1320,197101,25,1320,,10124727,TENNESSEE,47,1971,January,Hail,C,65,HAMILTON,,25-JAN-71 13:20:00,CST,25-JAN-71 13:20:00,0,0,0,0,0,0,,0.75,,,,,0.0,0,,,,,0,,,0,,,35.2,-85.28,,,,,PUB
489,197106,26,1500,197106,26,1500,,10088093,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,51,CUMBERLAND,,26-JUN-71 15:00:00,CST,26-JUN-71 15:00:00,0,0,0,0,0,0,,54.0,,,,,0.0,0,,,,,0,,,0,,,35.08,-78.9,,,,,PUB
490,197106,26,1620,197106,26,1620,,10088094,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,17,BLADEN,,26-JUN-71 16:20:00,CST,26-JUN-71 16:20:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.7,-78.5,,,,,PUB
491,197105,27,2015,197105,27,2015,,10081751,NEW MEXICO,35,1971,May,Hail,C,37,QUAY,,27-MAY-71 20:15:00,CST,27-MAY-71 20:15:00,0,0,0,0,0,0,,2.75,,,,,0.0,0,,,,,0,,,0,,,35.28,-103.4,,,,,PUB
492,197105,27,2100,197105,27,2100,,10081752,NEW MEXICO,35,1971,May,Hail,C,37,QUAY,,27-MAY-71 21:00:00,CST,27-MAY-71 21:00:00,0,0,0,0,0,0,,2.0,,,,,0.0,0,,,,,0,,,0,,,35.2,-103.3,,,,,PUB
493,197105,27,2258,197105,27,2258,,10081753,NEW MEXICO,35,1971,May,Thunderstorm Wind,C,37,QUAY,,27-MAY-71 22:58:00,CST,27-MAY-71 22:58:00,0,0,0,0,0,0,,56.0,,,,,0.0,0,,,,,0,,,0,,,35.28,-103.4,,,,,PUB
494,197105,28,1500,197105,28,1500,,10081754,NEW MEXICO,35,1971,May,Hail,C,5,CHAVES,,28-MAY-71 15:00:00,CST,28-MAY-71 15:00:00,0,0,0,0,0,0,,3.0,,,,,0.0,0,,,,,0,,,0,,,33.7,-104.58,,,,,PUB
495,197105,29,1830,197105,29,1830,,10081755,NEW MEXICO,35,1971,May,Hail,C,59,UNION,,29-MAY-71 18:30:00,CST,29-MAY-71 18:30:00,0,0,0,0,0,0,,2.0,,,,,0.0,0,,,,,0,,,0,,,36.5,-103.18,,,,,PUB
496,197106,11,1600,197106,11,1600,,10081756,NEW MEXICO,35,1971,June,Tornado,C,37,QUAY,,11-JUN-71 16:00:00,CST,11-JUN-71 16:00:00,0,0,0,0,.25K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,34.35,-103.2,,,,,PUB
497,197106,11,1600,197106,11,1600,,10081757,NEW MEXICO,35,1971,June,Hail,C,37,QUAY,,11-JUN-71 16:00:00,CST,11-JUN-71 16:00:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,35.08,-103.3,,,,,PUB
498,197106,11,1700,197106,11,1700,,10081758,NEW MEXICO,35,1971,June,Tornado,C,9,CURRY,,11-JUN-71 17:00:00,CST,11-JUN-71 17:00:00,0,0,0,0,25K,0,,0.0,,,,F1,0.5,33,,,,,0,,,0,,,34.8,-103.3,,,,,PUB
499,197106,14,1600,197106,14,1600,,10081759,NEW MEXICO,35,1971,June,Tornado,C,25,LEA,,14-JUN-71 16:00:00,CST,14-JUN-71 16:00:00,0,0,0,0,.25K,0,,0.0,,,,F1,0.0,33,,,,,0,,,0,,,32.95,-103.38,,,,,PUB
500,197106,20,30,197106,20,30,,10081760,NEW MEXICO,35,1971,June,Hail,C,15,EDDY,,20-JUN-71 00:30:00,CST,20-JUN-71 00:30:00,0,0,0,0,0,0,,1.0,,,,,0.0,0,,,,,0,,,0,,,32.78,-104.4,,,,,PUB
501,197108,8,2140,197108,8,2140,,10080188,NEVADA,32,1971,August,Thunderstorm Wind,C,3,CLARK,,08-AUG-71 21:40:00,CST,08-AUG-71 21:40:00,0,0,0,0,0,0,,50.0,,,,,0.0,0,,,,,0,,,0,,,36.08,-115.18,,,,,PUB
502,197106,17,600,197106,17,600,,10086884,NORTH DAKOTA,38,1971,June,Thunderstorm Wind,C,0,,,17-JUN-71 06:00:00,CST,17-JUN-71 06:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,46.7,-96.68,,,,,PUB
503,197106,18,1335,197106,18,1335,,10086885,NORTH DAKOTA,38,1971,June,Hail,C,7,BILLINGS,,18-JUN-71 13:35:00,CST,18-JUN-71 13:35:00,0,0,0,0,0,0,,1.75,,,,,0.0,0,,,,,0,,,0,,,46.78,-103.3,,,,,PUB
504,197106,18,1430,197106,18,1430,,10086886,NORTH DAKOTA,38,1971,June,Hail,C,89,STARK,,18-JUN-71 14:30:00,CST,18-JUN-71 14:30:00,0,0,0,0,0,0,,2.5,,,,,0.0,0,,,,,0,,,0,,,46.88,-102.8,,,,,PUB
505,197105,13,850,197105,13,850,,10088077,NORTH CAROLINA,37,1971,May,Tornado,C,49,CRAVEN,,13-MAY-71 08:50:00,CST,13-MAY-71 08:50:00,0,0,0,0,250K,0,,0.0,,,,F2,44.4,300,,,,,0,,,0,,,35.12,-77.2,35.55,-76.62,,,PUB
506,197105,13,1200,197105,13,1200,,10088078,NORTH CAROLINA,37,1971,May,Thunderstorm Wind,C,147,PITT,,13-MAY-71 12:00:00,CST,13-MAY-71 12:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.58,-77.18,,,,,PUB
507,197106,3,1300,197106,3,1300,,10088079,NORTH CAROLINA,37,1971,June,Hail,C,11,AVERY,,03-JUN-71 13:00:00,CST,03-JUN-71 13:00:00,0,0,0,0,0,0,,1.5,,,,,0.0,0,,,,,0,,,0,,,36.2,-81.9,,,,,PUB
508,197106,7,1230,197106,7,1230,,10088080,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,99,JACKSON,,07-JUN-71 12:30:00,CST,07-JUN-71 12:30:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.38,-83.18,,,,,PUB
509,197106,9,1315,197106,9,1315,,10088081,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,119,MECKLENBURG,,09-JUN-71 13:15:00,CST,09-JUN-71 13:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.2,-80.78,,,,,PUB
510,197106,14,1910,197106,14,1910,,10088082,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,27,CALDWELL,,14-JUN-71 19:10:00,CST,14-JUN-71 19:10:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.88,-81.5,,,,,PUB
511,197106,15,1300,197106,15,1300,,10088083,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,0,,,15-JUN-71 13:00:00,CST,15-JUN-71 13:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,34.2,-77.78,,,,,PUB
512,197106,15,1515,197106,15,1515,,10088084,NORTH CAROLINA,37,1971,June,Thunderstorm Wind,C,89,HENDERSON,,15-JUN-71 15:15:00,CST,15-JUN-71 15:15:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,35.28,-82.4,,,,,PUB
513,197106,16,1655,197106,16,1655,,10088085,NORTH CAROLINA,37,1971,June,Hail,C,155,ROBESON,,16-JUN-71 16:55:00,CST,16-JUN-71 16:55:00,0,0,0,0,0,0,,2.0,,,,,0.0,0,,,,,0,,,0,,,34.58,-79.0,,,,,PUB
514,197107,19,1420,197107,19,1420,,10084713,OHIO,39,1971,July,Thunderstorm Wind,C,151,STARK,,19-JUL-71 14:20:00,CST,19-JUL-71 14:20:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,40.78,-81.5,,,,,PUB
515,197107,19,1550,197107,19,1550,,10084715,OHIO,39,1971,July,Thunderstorm Wind,C,19,CARROLL,,19-JUL-71 15:50:00,CST,19-JUL-71 15:50:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,40.58,-81.08,,,,,PUB
516,197107,19,1635,197107,19,1635,,10084716,OHIO,39,1971,July,Thunderstorm Wind,C,0,,,19-JUL-71 16:35:00,CST,19-JUL-71 16:35:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,40.38,-80.58,,,,,PUB
517,197107,23,1355,197107,23,1355,,10084717,OHIO,39,1971,July,Thunderstorm Wind,C,155,TRUMBULL,,23-JUL-71 13:55:00,CST,23-JUL-71 13:55:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,41.28,-80.78,,,,,PUB
518,197107,24,1300,197107,24,1300,,10084718,OHIO,39,1971,July,Tornado,C,167,WASHINGTON,,24-JUL-71 13:00:00,CST,24-JUL-71 13:00:00,0,0,0,0,250K,0,,0.0,,,,F2,1.0,33,,,,,0,,,0,,,39.55,-81.65,,,,,PUB
519,197107,26,1100,197107,26,1100,,10084719,OHIO,39,1971,July,Thunderstorm Wind,C,113,MONTGOMERY,,26-JUL-71 11:00:00,CST,26-JUL-71 11:00:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,39.58,-84.18,,,,,PUB
520,197108,10,1325,197108,10,1325,,10084720,OHIO,39,1971,August,Thunderstorm Wind,C,35,CUYAHOGA,,10-AUG-71 13:25:00,CST,10-AUG-71 13:25:00,0,0,0,0,0,0,,50.0,,,,,0.0,0,,,,,0,,,0,,,41.38,-81.78,,,,,PUB
521,197108,10,1420,197108,10,1420,,10084721,OHIO,39,1971,August,Thunderstorm Wind,C,35,CUYAHOGA,,10-AUG-71 14:20:00,CST,10-AUG-71 14:20:00,0,0,0,0,0,0,,55.0,,,,,0.0,0,,,,,0,,,0,,,41.58,-81.4,,,,,PUB
522,197108,10,1605,197108,10,1605,,10084722,OHIO,39,1971,August,Thunderstorm Wind,C,7,ASHTABULA,,10-AUG-71 16:05:00,CST,10-AUG-71 16:05:00,0,0,0,0,0,0,,0.0,,,,,0.0,0,,,,,0,,,0,,,42.0,-80.58,,,,,PUB
